fundingInterval,fundingRate,fundingRateDaily,symbol,timestamp
2000-01-01T08:00:00.000Z,-0.001391,-0.0041730000000000005,XBTUSD,2019-01-31T04:00:00.000Z
2000-01-01T08:00:00.000Z,-0.001152,-0.003456,XBTUSD,2019-01-30T20:00:00.000Z
2000-01-01T08:00:00.000Z,-0.000731,-0.002193,XBTUSD,2019-01-30T12:00:00.000Z
2000-01-01T08:00:00.000Z,-0.001135,-0.003405,XBTUSD,2019-01-30T04:00:00.000Z
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-01-29T20:00:00.000Z
2000-01-01T08:00:00.000Z,0.00375,0.01125,XBTUSD,2019-01-29T12:00:00.000Z
2000-01-01T08:00:00.000Z,0.003014,0.009042000000000001,XBTUSD,2019-01-29T04:00:00.000Z
2000-01-01T08:00:00.000Z,0.00026,0.0007799999999999999,XBTUSD,2019-01-28T20:00:00.000Z
2000-01-01T08:00:00.000Z,0.000636,0.001908,XBTUSD,2019-01-28T12:00:00.000Z
2000-01-01T08:00:00.000Z,-0.000582,-0.0017460000000000002,XBTUSD,2019-01-28T04:00:00.000Z
2000-01-01T08:00:00.000Z,-0.000331,-0.000993,XBTUSD,2019-01-27T20:00:00.000Z
2000-01-01T08:00:00.000Z,-0.000856,-0.002568,XBTUSD,2019-01-27T12:00:00.000Z
2000-01-01T08:00:00.000Z,-0.002624,-0.007872,XBTUSD,2019-01-27T04:00:00.000Z
2000-01-01T08:00:00.000Z,-0.001936,-0.005808,XBTUSD,2019-01-26T20:00:00.000Z
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-01-26T12:00:00.000Z
2000-01-01T08:00:00.000Z,0.001116,0.0033480000000000003,XBTUSD,2019-01-26T04:00:00.000Z
2000-01-01T08:00:00.000Z,0.000788,0.0023639999999999998,XBTUSD,2019-01-25T20:00:00.000Z
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-01-25T12:00:00.000Z
2000-01-01T08:00:00.000Z,-0.000315,-0.0009450000000000001,XBTUSD,2019-01-25T04:00:00.000Z
2000-01-01T08:00:00.000Z,-0.001975,-0.005925000000000001,XBTUSD,2019-01-24T20:00:00.000Z
2000-01-01T08:00:00.000Z,-0.003508,-0.010523999999999999,XBTUSD,2019-01-24T12:00:00.000Z
2000-01-01T08:00:00.000Z,-0.003679,-0.011037,XBTUSD,2019-01-24T04:00:00.000Z
2000-01-01T08:00:00.000Z,-0.00375,-0.01125,XBTUSD,2019-01-23T20:00:00.000Z
2000-01-01T08:00:00.000Z,-0.00375,-0.01125,XBTUSD,2019-01-23T12:00:00.000Z
2000-01-01T08:00:00.000Z,-0.00375,-0.01125,XBTUSD,2019-01-23T04:00:00.000Z
2000-01-01T08:00:00.000Z,-0.00375,-0.01125,XBTUSD,2019-01-22T20:00:00.000Z
2000-01-01T08:00:00.000Z,-0.00375,-0.01125,XBTUSD,2019-01-22T12:00:00.000Z
2000-01-01T08:00:00.000Z,-0.00375,-0.01125,XBTUSD,2019-01-22T04:00:00.000Z
2000-01-01T08:00:00.000Z,-0.001762,-0.005286,XBTUSD,2019-01-21T20:00:00.000Z
2000-01-01T08:00:00.000Z,-0.001199,-0.003597,XBTUSD,2019-01-21T12:00:00.000Z
2000-01-01T08:00:00.000Z,-0.001881,-0.0056430000000000004,XBTUSD,2019-01-21T04:00:00.000Z
2000-01-01T08:00:00.000Z,-0.00375,-0.01125,XBTUSD,2019-01-20T20:00:00.000Z
2000-01-01T08:00:00.000Z,-0.00375,-0.01125,XBTUSD,2019-01-20T12:00:00.000Z
2000-01-01T08:00:00.000Z,-0.002998,-0.008993999999999999,XBTUSD,2019-01-20T04:00:00.000Z
2000-01-01T08:00:00.000Z,-0.001119,-0.0033569999999999997,XBTUSD,2019-01-19T20:00:00.000Z
2000-01-01T08:00:00.000Z,-0.000414,-0.001242,XBTUSD,2019-01-19T12:00:00.000Z
2000-01-01T08:00:00.000Z,-0.00116,-0.00348,XBTUSD,2019-01-19T04:00:00.000Z
2000-01-01T08:00:00.000Z,-0.0009,-0.0027,XBTUSD,2019-01-18T20:00:00.000Z
2000-01-01T08:00:00.000Z,-0.001913,-0.005739,XBTUSD,2019-01-18T12:00:00.000Z
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-01-18T04:00:00.000Z
2000-01-01T08:00:00.000Z,0.000897,0.002691,XBTUSD,2019-01-17T20:00:00.000Z
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-01-17T12:00:00.000Z
2000-01-01T08:00:00.000Z,-0.001649,-0.004947,XBTUSD,2019-01-17T04:00:00.000Z
2000-01-01T08:00:00.000Z,-0.002966,-0.008898,XBTUSD,2019-01-16T20:00:00.000Z
2000-01-01T08:00:00.000Z,-0.001275,-0.0038250000000000003,XBTUSD,2019-01-16T12:00:00.000Z
2000-01-01T08:00:00.000Z,-0.001401,-0.004203,XBTUSD,2019-01-16T04:00:00.000Z
2000-01-01T08:00:00.000Z,-0.00375,-0.01125,XBTUSD,2019-01-15T20:00:00.000Z
2000-01-01T08:00:00.000Z,-0.003729,-0.011187,XBTUSD,2019-01-15T12:00:00.000Z
2000-01-01T08:00:00.000Z,2.1e-05,6.3e-05,XBTUSD,2019-01-15T04:00:00.000Z
2000-01-01T08:00:00.000Z,0.002043,0.006129000000000001,XBTUSD,2019-01-14T20:00:00.000Z
2000-01-01T08:00:00.000Z,0.003525,0.010575,XBTUSD,2019-01-14T12:00:00.000Z
2000-01-01T08:00:00.000Z,0.00375,0.01125,XBTUSD,2019-01-14T04:00:00.000Z
2000-01-01T08:00:00.000Z,0.000481,0.0014429999999999998,XBTUSD,2019-01-13T20:00:00.000Z
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-01-13T12:00:00.000Z
2000-01-01T08:00:00.000Z,-0.0023,-0.0069,XBTUSD,2019-01-13T04:00:00.000Z
2000-01-01T08:00:00.000Z,-0.00375,-0.01125,XBTUSD,2019-01-12T20:00:00.000Z
2000-01-01T08:00:00.000Z,-0.00375,-0.01125,XBTUSD,2019-01-12T12:00:00.000Z
2000-01-01T08:00:00.000Z,-0.000279,-0.0008370000000000001,XBTUSD,2019-01-12T04:00:00.000Z
2000-01-01T08:00:00.000Z,0.002956,0.008868,XBTUSD,2019-01-11T20:00:00.000Z
2000-01-01T08:00:00.000Z,0.003675,0.011025,XBTUSD,2019-01-11T12:00:00.000Z
2000-01-01T08:00:00.000Z,0.000564,0.0016920000000000001,XBTUSD,2019-01-11T04:00:00.000Z
2000-01-01T08:00:00.000Z,0.000453,0.001359,XBTUSD,2019-01-10T20:00:00.000Z
2000-01-01T08:00:00.000Z,-0.000936,-0.0028079999999999997,XBTUSD,2019-01-10T12:00:00.000Z
2000-01-01T08:00:00.000Z,0.000322,0.0009660000000000001,XBTUSD,2019-01-10T04:00:00.000Z
2000-01-01T08:00:00.000Z,-6.8e-05,-0.000204,XBTUSD,2019-01-09T20:00:00.000Z
2000-01-01T08:00:00.000Z,-0.001902,-0.005706,XBTUSD,2019-01-09T12:00:00.000Z
2000-01-01T08:00:00.000Z,-0.003261,-0.009783,XBTUSD,2019-01-09T04:00:00.000Z
2000-01-01T08:00:00.000Z,-0.001635,-0.004905,XBTUSD,2019-01-08T20:00:00.000Z
2000-01-01T08:00:00.000Z,-0.00375,-0.01125,XBTUSD,2019-01-08T12:00:00.000Z
2000-01-01T08:00:00.000Z,-0.00375,-0.01125,XBTUSD,2019-01-08T04:00:00.000Z
2000-01-01T08:00:00.000Z,-0.00375,-0.01125,XBTUSD,2019-01-07T20:00:00.000Z
2000-01-01T08:00:00.000Z,-0.003726,-0.011178,XBTUSD,2019-01-07T12:00:00.000Z
2000-01-01T08:00:00.000Z,2.4e-05,7.2e-05,XBTUSD,2019-01-07T04:00:00.000Z
2000-01-01T08:00:00.000Z,-0.000972,-0.002916,XBTUSD,2019-01-06T20:00:00.000Z
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-01-06T12:00:00.000Z
2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,XBTUSD,2019-01-06T04:00:00.000Z
2000-01-01T08:00:00.000Z,0.001018,0.0030540000000000003,XBTUSD,2019-01-05T20:00:00.000Z
2000-01-01T08:00:00.000Z,0.001864,0.005592,XBTUSD,2019-01-05T12:00:00.000Z
2000-01-01T08:00:00.000Z,-0.00152,-0.00456,XBTUSD,2019-01-05T04:00:00.000Z
2000-01-01T08:00:00.000Z,-0.002874,-0.008622,XBTUSD,2019-01-04T20:00:00.000Z
2000-01-01T08:00:00.000Z,-0.002201,-0.0066029999999999995,XBTUSD,2019-01-04T12:00:00.000Z
2000-01-01T08:00:00.000Z,-0.002996,-0.008988,XBTUSD,2019-01-04T04:00:00.000Z
2000-01-01T08:00:00.000Z,-0.00375,-0.01125,XBTUSD,2019-01-03T20:00:00.000Z
2000-01-01T08:00:00.000Z,-0.00375,-0.01125,XBTUSD,2019-01-03T12:00:00.000Z
